initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,coverage
DS,1200,Csv,10,1,1200,92.44
DS,1200,Csv,10,2,1200,92.44
DS,1200,Csv,10,3,1200,92.44
DS,1200,Csv,10,4,1200,92.44
DS,1200,Csv,11,0,1200,88.71
DS,1200,Csv,11,1,1200,88.71
DS,1200,Csv,11,2,1200,88.71
DS,1200,Csv,11,3,1200,88.71
DS,1200,Csv,11,4,1200,88.71
DS,1200,Csv,12,0,1200,82.14
DS,1200,Csv,12,1,1200,82.14
DS,1200,Csv,12,2,1200,82.14
DS,1200,Csv,12,3,1200,66.43
DS,1200,Csv,12,4,1200,82.14
DS,1200,Csv,13,0,1200,85.91
DS,1200,Csv,13,1,1200,85.91
DS,1200,Csv,13,2,1200,85.91
DS,1200,Csv,13,3,1200,85.91
DS,1200,Csv,13,4,1200,85.91
DS,1200,Csv,14,0,1200,83.57
DS,1200,Csv,14,1,1200,72.14
DS,1200,Csv,14,2,1200,73.21
DS,1200,Csv,14,3,1200,83.57
DS,1200,Csv,14,4,1200,72.86
DS,1200,Csv,15,0,1200,88.1
DS,1200,Csv,15,1,1200,88.1
DS,1200,Csv,15,2,1200,89.22
DS,1200,Csv,15,3,1200,88.1
DS,1200,Csv,15,4,1200,82.16
DS,1200,Csv,16,0,1200,94.12
DS,1200,Csv,16,1,1200,95.59
DS,1200,Csv,16,2,1200,95.59
DS,1200,Csv,16,3,1200,95.59
DS,1200,Csv,16,4,1200,95.59
DS,1200,Jsoup,1,0,1200,100.0
DS,1200,Jsoup,1,1,1200,100.0
DS,1200,Jsoup,1,2,1200,77.78
DS,1200,Jsoup,1,3,1200,100.0
DS,1200,Jsoup,1,4,1200,100.0
DS,1200,Jsoup,2,0,1200,95.35
DS,1200,Jsoup,2,1,1200,96.51
DS,1200,Jsoup,2,2,1200,96.51
DS,1200,Jsoup,2,3,1200,96.51
DS,1200,Jsoup,2,4,1200,96.51
DS,1200,Jsoup,3,0,1200,84.21
DS,1200,Jsoup,3,1,1200,84.21
DS,1200,Jsoup,3,2,1200,84.21
DS,1200,Jsoup,3,3,1200,84.21
DS,1200,Jsoup,3,4,1200,84.21
DS,1200,Jsoup,4,0,1200,68.18
DS,1200,Jsoup,4,1,1200,68.18
DS,1200,Jsoup,4,2,1200,68.18
DS,1200,Jsoup,4,3,1200,68.18
DS,1200,Jsoup,4,4,1200,68.18
DS,1200,Jsoup,5,0,1200,96.81
DS,1200,Jsoup,5,1,1200,98.94
